t,phase,target_waypoint,x_wp,y_wp,yaw_wp,x_ref,y_ref,x_real,y_real,z_real,ex,ey,e_pos,vx_real,vx_ref,vx_cmd_eff,vy_cmd_eff,wz_cmd_eff
37.702,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09794044543383776,-0.08139839183578884,-0.08139666140936976,-0.05506989280194681,0.3125472865988993,-0.016543784024468003,-0.02632849903384203,0.03109480103205781,0.0009050706472788508,-0.055,-0.055,0.0,0.0
37.704,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09800044543383782,-0.08139839183578884,-0.08136639502018277,-0.05502404674988743,0.31259777066889627,-0.016634050413655052,-0.02637434508590141,0.03118168872710761,0.0016164768445887136,-0.055,-0.055,0.0,0.0
37.706,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09806044543383788,-0.08139839183578884,-0.08133780853614381,-0.0549753188021941,0.3126539450381866,-0.01672263689769407,-0.026423073033594743,0.03127019944533135,0.0022503151033323745,-0.055,-0.055,0.0,0.0
37.708,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09812044543383772,-0.08139839183578884,-0.08131138511411112,-0.054923485388541554,0.31271588938671047,-0.016809060319726593,-0.026474906447247287,0.03136024840817915,0.0027983848989844005,-0.055,-0.055,0.0,0.0
37.71,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09818044543383783,-0.08139839183578884,-0.08128756029764833,-0.054868363258216986,0.31278361132028515,-0.0168928851361895,-0.026530028577571856,0.031451740564733,0.0032540860656042497,-0.055,-0.055,0.0,0.0
37.712,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09824044543383789,-0.08139839183578884,-0.08126671984840551,-0.054809793621657193,0.3128568415777726,-0.016973725585432378,-0.026588598214131648,0.03154458614789686,0.0036123929933938427,-0.055,-0.055,0.0,0.0
37.714,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09830044543383773,-0.08139839183578884,-0.08124920982478011,-0.054747642225028245,0.3129353073582192,-0.01705123560905762,-0.026650749610760596,0.03163869609530473,0.0038695239343603093,-0.055,-0.055,0.0,0.0
37.716,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09836044543383785,-0.08139839183578884,-0.08123534315135444,-0.05468179316741317,0.31301873777260786,-0.0171251022824834,-0.02671659866837567,0.03173398450545677,0.004022714573283463,-0.055,-0.055,0.0,0.0
37.718,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.0984204454338379,-0.08139839183578884,-0.0812254051153805,-0.05461214404828993,0.31310686836933865,-0.017195040318457408,-0.026786247787498912,0.03183037043590078,0.004070029743967662,-0.055,-0.055,0.0,0.0
37.72,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09848044543383774,-0.08139839183578884,-0.08121965860587373,-0.05453860089763406,0.31319943791253413,-0.017260786827964017,-0.026859790938154784,0.031927779928485445,0.004010190994438889,-0.055,-0.055,0.0,0.0
37.722,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.0985404454338378,-0.08139839183578884,-0.0812183483254249,-0.05446107609135432,0.31329618837760576,-0.0173220971084129,-0.026937315744434524,0.032026146002112815,0.003842438455937437,-0.055,-0.055,0.0,0.0
37.724000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09860044543383792,-0.08139839183578884,-0.08122170406979944,-0.05437948673217977,0.31339686526700017,-0.017378741364038483,-0.02701890510360907,0.0321254087039523,0.003566422923777398,-0.055,-0.055,0.0,0.0
37.726,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09866044543383776,-0.08139839183578884,-0.08122994274648337,-0.054293754226864124,0.31350122283311405,-0.017430502687354382,-0.027104637608924717,0.03222551479565539,0.0031821348604895794,-0.055,-0.055,0.0,0.0
37.728,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09872044543383782,-0.08139839183578884,-0.08124327037111335,-0.05420380172831451,0.3136090219495164,-0.017477175062724462,-0.027194590107474333,0.03232641921535168,0.0026898375017160034,-0.055,-0.055,0.0,0.0
37.730000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09878044543383793,-0.08139839183578884,-0.08126188373816887,-0.05410955330141062,0.3137200297578587,-0.017518561695669066,-0.027288838534378218,0.03242808524165941,0.0020900114502429806,-0.055,-0.055,0.0,0.0
37.732,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09884044543383777,-0.08139839183578884,-0.08128597171047564,-0.05401093333403992,0.31383401919911463,-0.017554473723362135,-0.027387458501748924,0.03253048463963042,0.0013833115700602069,-0.055,-0.055,0.0,0.0
37.734,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09890044543383783,-0.08139839183578884,-0.08131571621057615,-0.05390786609729615,0.31395076878442596,-0.01758472922326168,-0.027490525738492692,0.03263359782852884,0.000570533489045236,-0.055,-0.055,0.0,0.0
37.736000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09896044543383789,-0.08139839183578884,-0.08135129294903395,-0.05380027544559322,0.31407006231282364,-0.017609152484803936,-0.027598116390195625,0.03273741406280986,-0.0003474116468510462,-0.055,-0.055,0.0,0.0
37.738,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09902044543383778,-0.08139839183578884,-0.08139286964939797,-0.05368808012437271,0.3141916778040349,-0.01762757578443981,-0.02771031171141613,0.03284193665391879,-0.0013694585736113733,-0.055,-0.055,0.0,0.0
37.74,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09908044543383784,-0.08139839183578884,-0.08144060783858875,-0.05357119727791395,0.3143153965962809,-0.01763983759524909,-0.02782719455787489,0.03294717935345278,-0.0024944403746988376,-0.055,-0.055,0.0,0.0
37.742,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09914044543383774,-0.08139839183578884,-0.08149466389631203,-0.05344954384290275,0.31444100672764685,-0.017645781537525704,-0.02794884799288609,0.03305316490443141,-0.003721119799049077,-0.055,-0.055,0.0,0.0
37.744,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.0992004454338378,-0.08139839183578884,-0.0815551869520401,-0.05332303057843666,0.31456830040018396,-0.017645258481797696,-0.02807536125735218,0.033159931492997466,-0.005048140202296469,-0.055,-0.055,0.0,0.0
37.746,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09926044543383786,-0.08139839183578884,-0.08162231757263771,-0.05319155481372408,0.31469707604088465,-0.017638127861200142,-0.028206837022064758,0.0332675398735369,-0.006473998707119933,-0.055,-0.055,0.0,0.0
37.748,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.0993204454338377,-0.08139839183578884,-0.08169618915463624,-0.05305500392600367,0.3148271400964443,-0.01762425627920146,-0.02834338790978517,0.0333760699843395,-0.007997088321731289,-0.055,-0.055,0.0,0.0
37.75,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09938044543383781,-0.08139839183578884,-0.08177693127804575,-0.05291326894358175,0.3149583070983144,-0.01760351415579206,-0.028485122892207095,0.0334856079057453,-0.009615786990880094,-0.055,-0.055,0.0,0.0
37.752,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09944044543383787,-0.08139839183578884,-0.08185847886909345,-0.052759123325614464,0.3151051659129628,-0.017581966564744422,-0.028639268510174377,0.03360555384280486,-0.011173687417526052,-0.055,-0.055,0.0,0.0
37.754,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09950044543383771,-0.08139839183578884,-0.08194155888462923,-0.05259361014050852,0.3152635864369029,-0.01755888654920848,-0.02880478169528032,0.03373469942597282,-0.012692003435049094,-0.055,-0.055,0.0,0.0
37.756,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09956044543383782,-0.08139839183578884,-0.08202442497815339,-0.05241789388189857,0.31543009350774404,-0.017536020455684434,-0.028980497953890273,0.03387301691726943,-0.014129055601398145,-0.055,-0.055,0.0,0.0
37.758,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09962044543383788,-0.08139839183578884,-0.08210586049289686,-0.05223289066777092,0.31560169817892686,-0.01751458494094102,-0.029165501168017922,0.03402039306114926,-0.015458490689912618,-0.055,-0.055,0.0,0.0
37.76,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09968044543383772,-0.08139839183578884,-0.08218510010633256,-0.052039333656047626,0.3157757961576019,-0.017495345327505157,-0.029359058179741215,0.03417662074181832,-0.0166665564913141,-0.055,-0.055,0.0,0.0
37.762,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09974044543383778,-0.08139839183578884,-0.08226166055174347,-0.051837814739521176,0.31595017703543304,-0.01747878488209431,-0.029560577096267665,0.034341456568103126,-0.017747239802018703,-0.055,-0.055,0.0,0.0
37.764,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.0998004454338379,-0.08139839183578884,-0.08233518296081542,-0.05162876018793903,0.31612319674258366,-0.017465262473022478,-0.029769631647849813,0.03451472673657186,-0.018697938038714258,-0.055,-0.055,0.0,0.0
37.766,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09986044543383774,-0.08139839183578884,-0.08240542522165709,-0.05141252449006018,0.31629342423770207,-0.01745502021218065,-0.02998586734572866,0.03469625298333051,-0.019519097657824284,-0.055,-0.055,0.0,0.0
37.768,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.0999204454338378,-0.08139839183578884,-0.08247289261058202,-0.05119066370711721,0.31646395218855156,-0.017447552823255774,-0.030207728128671632,0.03488443690553196,-0.020229827498054395,-0.055,-0.055,0.0,0.0
37.77,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.09998044543383791,-0.08139839183578884,-0.08253849314938864,-0.050963677135542784,0.3166353156724864,-0.017441952284449266,-0.030434714700246057,0.035078391616184146,-0.020858349593315253,-0.055,-0.055,0.0,0.0
37.772,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10004044543383775,-0.08139839183578884,-0.08260306041740739,-0.05073189992944113,0.31680748456797114,-0.017437385016430357,-0.03066649190634771,0.03527741660118155,-0.02142961381412194,-0.055,-0.055,0.0,0.0
37.774,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10010044543383781,-0.08139839183578884,-0.08266729586350975,-0.050495677673100536,0.31698036644299166,-0.017433149570328058,-0.030902714162688305,0.0354808743770816,-0.021964019275972857,-0.055,-0.055,0.0,0.0
37.776,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10016044543383787,-0.08139839183578884,-0.08273175653780952,-0.050255344799655245,0.3171537563007094,-0.017428688896028346,-0.031143047036133596,0.03568821339503242,-0.02247733516966652,-0.055,-0.055,0.0,0.0
37.778,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10022044543383776,-0.08139839183578884,-0.08279686930008974,-0.05001123024544949,0.3173273742429348,-0.017423576133748023,-0.03138716159033935,0.0358989542742764,-0.02298128746819242,-0.055,-0.055,0.0,0.0
37.78,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10028044543383782,-0.08139839183578884,-0.08286295611051635,-0.04976366535761153,0.31750091007863973,-0.017417489323321475,-0.03163472647817731,0.03611266888056199,-0.02348439335544597,-0.055,-0.055,0.0,0.0
37.782000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10034044543383788,-0.08139839183578884,-0.08293027874941175,-0.0495130162406894,0.31767413543979073,-0.01741016668442613,-0.03188537559509944,0.036328928979809806,-0.0239932396600567,-0.055,-0.055,0.0,0.0
37.784,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10040044543383778,-0.08139839183578884,-0.08299903182945415,-0.04925963605895514,0.3178467656795846,-0.01740141360438363,-0.0321387557768337,0.036547350359688036,-0.024512404678117723,-0.055,-0.055,0.0,0.0
37.786,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10046044543383784,-0.08139839183578884,-0.08306935668794649,-0.049003864920306194,0.3180184783622838,-0.017391088745891348,-0.03239452691548265,0.03676758547750176,-0.02504490590651827,-0.055,-0.055,0.0,0.0
37.788000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.1005204454338379,-0.08139839183578884,-0.08314544688230073,-0.04875840552163686,0.3182020037429959,-0.017374998551537166,-0.03263998631415198,0.036976469291347264,-0.025694915470046077,-0.055,-0.055,0.0,0.0
37.79,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10058044543383779,-0.08139839183578884,-0.08322662183034031,-0.04852145284448089,0.318393088330204,-0.01735382360349748,-0.032876938991307954,0.0371759103600637,-0.02643954339753802,-0.055,-0.055,0.0,0.0
37.792,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10064044543383785,-0.08139839183578884,-0.08331242687531056,-0.04829178802239331,0.31858806558674585,-0.017328018558527294,-0.03310660381339553,0.03736719742262994,-0.027262692351914596,-0.055,-0.055,0.0,0.0
37.794000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10070044543383791,-0.08139839183578884,-0.08340246588547254,-0.04806849828552666,0.3187839510954329,-0.017297979548365372,-0.03332989355026218,0.03755132355227277,-0.028150532988365676,-0.055,-0.055,0.0,0.0
37.796,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10076044543383775,-0.08139839183578884,-0.08349634686225821,-0.0478508914288355,0.31897835115671214,-0.01726409857157954,-0.03354750040695334,0.03772908537247821,-0.02909003075859463,-0.055,-0.055,0.0,0.0
37.798,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10082044543383786,-0.08139839183578884,-0.08359366502554033,-0.04763845635079446,0.31916930717655395,-0.017226780408297532,-0.03375993548499438,0.0379011240886954,-0.030068483302715,-0.055,-0.055,0.0,0.0
37.800000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10088044543383792,-0.08139839183578884,-0.0836939857977321,-0.04743085096324452,0.31935513864248916,-0.017186459636105822,-0.03396754087254432,0.038067942257908605,-0.03107307844237043,-0.055,-0.055,0.0,0.0
37.802,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10094044543383776,-0.08139839183578884,-0.0837962676926977,-0.04722863411643018,0.3195311720334311,-0.017144177741140063,-0.03416975771935866,0.03822950657567362,-0.0320764718943978,-0.055,-0.055,0.0,0.0
37.804,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10100044543383788,-0.08139839183578884,-0.08389952385778557,-0.04703201196705856,0.31969598160688406,-0.017100921576052308,-0.034366379868730285,0.03838605976174374,-0.033054052426871504,-0.055,-0.055,0.0,0.0
37.806,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10106044543383771,-0.08139839183578884,-0.08400299357867554,-0.04684117043561403,0.3198487496616003,-0.01705745185516218,-0.03455722140017481,0.03853775051416306,-0.033988092827783145,-0.055,-0.055,0.0,0.0
37.808,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10112044543383777,-0.08139839183578884,-0.08410614245114975,-0.046656325149398145,0.3199890365170981,-0.017014302982688023,-0.034742066686390696,0.03868459258707948,-0.03486740999824622,-0.055,-0.055,0.0,0.0
37.81,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10118044543383783,-0.08139839183578884,-0.08420863904412443,-0.04647775194866856,0.32011664913084853,-0.016971806389713406,-0.03492063988712028,0.03882645106439491,-0.035686454322697694,-0.055,-0.055,0.0,0.0
37.812,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10124044543383773,-0.08139839183578884,-0.08431031176100871,-0.046305714449720196,0.32023156509368633,-0.016930133672829015,-0.035092677386068645,0.03896312913900207,-0.03644394952867586,-0.055,-0.055,0.0,0.0
37.814,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10130044543383779,-0.08139839183578884,-0.0844111101064753,-0.046140407071119625,0.3203338854118013,-0.01688933532736249,-0.035257984764669216,0.03909443870252828,-0.037141710688903616,-0.055,-0.055,0.0,0.0
37.816,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10136044543383785,-0.08139839183578884,-0.0845110870735864,-0.04598200847635804,0.32042378446184366,-0.01684935836025145,-0.0354163833594308,0.039220161746407196,-0.03778404933223291,-0.055,-0.055,0.0,0.0
37.818,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10142044543383774,-0.08139839183578884,-0.08461038295365216,-0.045830686258937034,0.3205014348422316,-0.016810062480185586,-0.03556770557685181,0.03934005440501269,-0.03837724386727094,-0.055,-0.055,0.0,0.0
37.82,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.1014804454338378,-0.08139839183578884,-0.08470990840210196,-0.045685475601129594,0.3205703884270071,-0.016770537031735838,-0.03571291623465925,0.03945457259072275,-0.03894651788514956,-0.055,-0.055,0.0,0.0
37.822,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10154044543383786,-0.08139839183578884,-0.08481059484488197,-0.04554613644525597,0.3206317737038855,-0.01672985058895589,-0.03585225539053287,0.03956352003192816,-0.039516353060389246,-0.055,-0.055,0.0,0.0
37.824,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10160044543383775,-0.08139839183578884,-0.08491320848342299,-0.045412238936890496,0.3206869565628704,-0.01668723695041477,-0.035986152898898345,0.03966695195628444,-0.04010587637090109,-0.055,-0.055,0.0,0.0
37.826,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10166044543383781,-0.08139839183578884,-0.08501837953896836,-0.04528348676828504,0.32073742231998653,-0.016642065894869454,-0.036114905067503804,0.039764867977700985,-0.0407298589409872,-0.055,-0.055,0.0,0.0
37.828,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10172044543383787,-0.08139839183578884,-0.08512661911484794,-0.04515961721767833,0.3207847328938608,-0.016593826318989938,-0.03623877461811051,0.039857293657836496,-0.04139935539092393,-0.055,-0.055,0.0,0.0
37.83,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10178044543383771,-0.08139839183578884,-0.08523834097612243,-0.045040396318164005,0.32083048579826556,-0.016542104457715284,-0.036357995517624836,0.03994427440759929,-0.04212243415324653,-0.055,-0.055,0.0,0.0
37.832,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10184044543383783,-0.08139839183578884,-0.08535388786126101,-0.044925762646673466,0.3208758843574519,-0.016486557572576818,-0.036472629189115376,0.04002573248000092,-0.04290498457404521,-0.055,-0.055,0.0,0.0
37.834,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10190044543383789,-0.08139839183578884,-0.08547358721165448,-0.044815626823770355,0.32092219958305174,-0.016426858222183413,-0.03658276501201849,0.04010162549044962,-0.04375221910517592,-0.055,-0.055,0.0,0.0
37.836,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10196044543383773,-0.08139839183578884,-0.0855938384467124,-0.04470957321019906,0.32094943943210513,-0.01636660698712533,-0.03668881862558978,0.04017381281895512,-0.044570889026372115,-0.055,-0.055,0.0,0.0
37.838,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10202044543383784,-0.08139839183578884,-0.08571423452400946,-0.04460754644514604,0.32096088884673885,-0.01630621090982838,-0.0367908453906428,0.04024250015585499,-0.04535224650747649,-0.055,-0.055,0.0,0.0
37.84,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.1020804454338379,-0.08139839183578884,-0.0858344131141269,-0.044509622219927804,0.3209586310781543,-0.016246032319711,-0.03688876961586104,0.04030775223086952,-0.04608909893503498,-0.055,-0.055,0.0,0.0
37.842,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10214044543383774,-0.08139839183578884,-0.08595416847882552,-0.04441597179512442,0.32094416856464647,-0.01618627695501222,-0.03698242004066442,0.040369480473849265,-0.046778528105755654,-0.055,-0.055,0.0,0.0
37.844,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.1022004454338378,-0.08139839183578884,-0.08607418161767308,-0.04432517910246859,0.3209143555211736,-0.01612626381616472,-0.03707321273332025,0.04042869633117747,-0.04743993017165322,-0.055,-0.055,0.0,0.0
37.846000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10226044543383792,-0.08139839183578884,-0.08619479879047688,-0.044236799342408,0.3208695940428211,-0.016065646643361034,-0.03716159249338084,0.040485663619526324,-0.04808336298316193,-0.055,-0.055,0.0,0.0
37.848,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10232044543383775,-0.08139839183578884,-0.08631588764286349,-0.04415063342561602,0.3208102077849068,-0.01600455779097426,-0.03724775841017282,0.04054061391576643,-0.048706416143676164,-0.055,-0.055,0.0,0.0
37.85,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10238044543383781,-0.08139839183578884,-0.0864373374844933,-0.044066368205479045,0.32073740092717107,-0.015943107949344518,-0.037332023630309796,0.04059387490026619,-0.04930734137723372,-0.055,-0.055,0.0,0.0
37.852000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10244044543383793,-0.08139839183578884,-0.0865591179617385,-0.04398376757230979,0.320652231607655,-0.01588132747209943,-0.03741462426347905,0.04064567223030486,-0.0498864862394984,-0.055,-0.055,0.0,0.0
37.854,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10250044543383777,-0.08139839183578884,-0.08668115815383234,-0.04390269954695809,0.3205555176260766,-0.015819287280005423,-0.03749569228883075,0.04069615203266794,-0.050443166729876705,-0.055,-0.055,0.0,0.0
37.856,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10256044543383783,-0.08139839183578884,-0.08680336967864434,-0.043823039768044636,0.32044814730130733,-0.015757075755193486,-0.037575352067744205,0.040745460107474984,-0.05097629651367905,-0.055,-0.055,0.0,0.0
37.858000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10262044543383789,-0.08139839183578884,-0.08692565704892763,-0.043744674864477945,0.3203310279047779,-0.015694788384910258,-0.0376537169713109,0.04079373461945719,-0.05148466594507358,-0.055,-0.055,0.0,0.0
37.86,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10268044543383778,-0.08139839183578884,-0.08704792347839788,-0.04366750546772715,0.3202050515787048,-0.015632521955439904,-0.03773088636806169,0.04084110097447049,-0.0519670933845832,-0.055,-0.055,0.0,0.0
37.862,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.10274044543383784,-0.08139839183578884,-0.08717007402294859,-0.04359144856580751,0.32007107259409584,-0.015570371410889253,-0.03780694326998133,0.04088766837681777,-0.05242250232911809,-0.055,-0.055,0.0,0.0
37.864000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.1028004454338379,-0.08139839183578884,-0.08729201707362405,-0.04351643910679349,0.3199298925698228,-0.01550842836021385,-0.037881952728995354,0.04093352773419027,-0.052849953479545034,-0.055,-0.055,0.0,0.0
37.866,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,-0.1028604454338378,-0.08139839183578884,-0.08741366438019664,-0.043442428616657015,0.3197822604682028,-0.015446781053641154,-0.037955963219131826,0.04097875289477725,-0.0532486384698896,-0.055,-0.055,0.0,0.0
